tmdbId,imdb_id,title,original_title,original_language,overview,release_date,runtime,vote_average,vote_count,popularity,backdrop_path,poster_path
591,tt0382625,the da vinci code,The Da Vinci Code,en,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",2006,149.0,6.348199510554858,2773.0,18.566706,/66oSbVOmD4W7S6ILRPssYt51ab4.jpg,/tYXOOkDxJ7jSvUX5j1Hbks1GjBZ.jpg
36668,tt0376994,x-men: the last stand,X-Men: The Last Stand,en,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",2006,104.0,6.205439385934082,3581.0,0.867943,/sBl1n4Oi2wX81EtXIb8NsPqJf3W.jpg,/sNSvwqiNXjEvDSeQFsJAGPEP7Gl.jpg
920,tt0317219,cars,Cars,en,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",2006,117.0,6.476053937817992,3991.0,18.907948,/sd4xN5xi8tKRPrJOWwNiZEile7f.jpg,/abW5AzHDaIK1n9C36VdAeOwORRA.jpg
350,tt0458352,the devil wears prada,The Devil Wears Prada,en,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,2006,109.0,6.788907818635678,3198.0,13.102384,/CpLAfXgSNeNRRbRzPrTuzKmIHO.jpg,/8912AsVuS7Sj915apArUFbv6F9L.jpg
58,tt0383574,pirates of the caribbean: dead man's chest,Pirates of the Caribbean: Dead Man's Chest,en,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",2006,151.0,6.866233817812555,5380.0,29.455314,/vv5a8u6e40kyH0Hp6HuamAgzRai.jpg,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg
773,tt0449059,little miss sunshine,Little Miss Sunshine,en,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",2006,102.0,7.029159872489837,1728.0,5.320117,/4YzGG8IPduUQRVnQ0vN5laHA1rH.jpg,/cfVDxpSgP4J7wPavgZTm8KbEai6.jpg
1164,tt0449467,babel,Babel,en,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",2006,143.0,6.454642578230807,1083.0,12.60853,/9YoLdWeBSxAdR6BqQ5uS88d3FWO.jpg,/cDy5iZL2C01jiT5wDSE4jOvoT52.jpg
1593,tt0477347,night at the museum,Night at the Museum,en,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",2006,108.0,6.272133005223159,2949.0,16.661966,/rwcPe582tfTSVLwQzbO25InW3Hi.jpg,/uY9k8t2FQkMj60obnAnsPKLxHCE.jpg
1262,tt0420223,stranger than fiction,Stranger Than Fiction,en,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.",2006,113.0,6.452504477383966,743.0,10.798092,/d9eONXYtCmQnPWw61w9pNMGlSzK.jpg,/nCzcepubwShvZ4vbCsygQNgF2Z1.jpg
1402,tt0454921,the pursuit of happyness,The Pursuit of Happyness,en,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",2006,117.0,7.32293318608102,2607.0,20.981716,/nKOQiWjhv6LXXSR3PiIab3LrKtU.jpg,/f6l9rghSHORkWLurUGJhaKAiyjY.jpg
1948,tt0479884,crank,Crank,en,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,2006,88.0,6.276239253668551,1172.0,12.627593,/kSTvteM3ekuoeO7u7GJtZQkZuom.jpg,/toaY9CoMAy37QNv8HbbUqWS4X1Q.jpg
9762,tt0462590,step up,Step Up,en,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimore's ultra-elite Maryland School of the Arts",2006,104.0,6.326159632116559,1092.0,14.21769,/sVSbH2s83EZR3YOkGSw1OmVe1Ct.jpg,/9Y2i54Etpx7JvCxj6D8P3VAH152.jpg
1491,tt0443543,the illusionist,The Illusionist,en,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crowned prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",2006,110.0,6.717458054357451,1657.0,11.494009,/goBTeGaT42cVNjXRlRVQDnEmCvI.jpg,/4I1oOPHNrHLcvz3wTMuETJLws9z.jpg
1579,tt0472043,apocalypto,Apocalypto,en,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",2006,139.0,6.7696665327975865,1252.0,7.735233,/hMl124Go2Ed9Qu8VsPLiA3nBSMk.jpg,/xVTSNeqEymd0iZKByf68A5nLIGM.jpg
496,tt0443453,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,en,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",2006,82.0,6.268203993606506,1617.0,8.278336,/kt0Ku4cTQUZe4KyZiWC6HsWCbcS.jpg,/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg
1417,tt0457430,pan's labyrinth,El laberinto del fauno,es,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",2006,118.0,7.291026704014172,3122.0,26.817754,/o0IWa75BXyXryNDVqw0xoXZzy1J.jpg,/7PurMm0gUOJZ8Uk0oyuZlt1CKfJ.jpg
1422,tt0407887,the departed,The Departed,en,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",2006,151.0,7.63850017261469,4455.0,18.515448,/tQSoGeA53RsRvqtjOH7RjkjaHwI.jpg,/nT97ifVT2J1yMQmeq20Qblg61T.jpg
1523,tt0455590,the last king of scotland,The Last King of Scotland,en,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",2006,121.0,6.502378921350797,568.0,9.424157,/tO40eTUxPoKrmMKBDWViA9pVYg3.jpg,/mTtgpH6UnHUtD8moRJUzfGLOZTj.jpg
9693,tt0206634,children of men,Children of Men,en,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",2006,109.0,7.018987706380895,2120.0,14.114606,/7cW7zHpDdl9fgaRXI5qAglV247P.jpg,/k9IAS4TehZFcKi4HVByxZNPfqex.jpg
1124,tt0482571,the prestige,The Prestige,en,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",2006,130.0,7.729991312248355,4510.0,16.94556,/xBDE2d6HM1aBKQRu4IT7SfPD9fs.jpg,/tRNlZbgNCNOpLpbPEz5L8G8A0JN.jpg
1427,tt0396171,perfume: the story of a murderer,Perfume: The Story of a Murderer,en,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.",2006,147.0,6.618515872816444,1198.0,10.297304,/kgHYRHQ5BZM1mxsy1MSZepNjMiR.jpg,/2wrFrUej8ri5EpjgIkjKTAnr686.jpg
36557,tt0381061,casino royale,Casino Royale,en,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",2006,144.0,7.084808861709606,3930.0,23.065078,/kjC48HRQpojr3FHx5pZF7Ro9xFg.jpg,/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg
7551,tt0453467,déjà vu,Déjà Vu,en,"Called in to recover evidence in the aftermath of a horrific explosion on a New Orleans ferry, Federal agent Doug Carlin gets pulled away from the scene and taken to a top-secret government lab that uses a time-shifting surveillance device to help prevent crime.",2006,126.0,6.329848165016403,1519.0,14.922904,/pfmRCfljWnfUzjleFgtPDYBgrkG.jpg,/wJAz3m9kTbdTWfQ2ZJEFojWKeoj.jpg
1581,tt0457939,the holiday,The Holiday,en,"Two women, one (Cameron Diaz) from America and one (Kate Winslet) from Britain, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man (Jude Law, Jack Black) but realizes that the imminent return home may end the relationship.",2006,136.0,6.360170299478644,1259.0,14.043416,/9Ebn8atCcGk5OZrx4xmoTobAxoh.jpg,/6fbqG49Q7IWBWdyJ7asNTcNbnG6.jpg
1372,tt0450259,blood diamond,Blood Diamond,en,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",2006,143.0,7.048209641905533,2344.0,12.477872,/466zklOlxKDXID4ejaIXu3PN5nV.jpg,/tnLxPpajkbVdbQl5B9CuD7sSpz9.jpg
1265,tt0398808,bridge to terabithia,Bridge to Terabithia,en,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.",2007,96.0,6.537455886624585,1146.0,8.460206,/5ZFydVjSpSUzYkPbNbz4aXqdJIx.jpg,/3xFxGodKPMFLheS8rujFSmLfcq4.jpg
2062,tt0382932,ratatouille,Ratatouille,en,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",2007,111.0,7.286673129715288,4510.0,20.50803,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg
4638,tt0425112,hot fuzz,Hot Fuzz,en,"Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",2007,121.0,7.036767849049359,2252.0,13.535195,/e1rPzkIcBEJiAd3piGirt7qVux7.jpg,/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg
1949,tt0443706,zodiac,Zodiac,en,"The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.",2007,157.0,6.934956564884582,2080.0,19.083823,/cYU5msaAPbHRZ3Qm4Y36Fz8wkqX.jpg,/6YmeO4pB7XTh8P8F960O1uA14JO.jpg
1271,tt0416449,300,300,en,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",2006,117.0,6.859437714960727,5092.0,18.108408,/xojLztOWoPax76UY4lrmS1M2Bwu.jpg,/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg
7485,tt0822854,shooter,Shooter,en,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why.",2007,124.0,6.543213593353564,1495.0,14.246918,/uy2trYgO8MOQfQXlvMaLhBnkUqg.jpg,/tyRP8JedrDkPPvH3JxKYsdP2esu.jpg
1272,tt0448134,sunshine,Sunshine,en,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",2007,107.0,6.554024878282685,1210.0,12.715571,/5AIAnucJKZ3sHpm7r1ykFVIoUHK.jpg,/3dmW9NWP80wnXln5IUoQTAmXbj5.jpg
6145,tt0488120,fracture,Fracture,en,"A husband is on trial for the attempted murder of his wife, in what is seemingly an open/shut case for the ambitious district attorney trying to put him away. However, there are surprises for both around every corner, and, as a suspenseful game of cat-and-mouse is played out, each must manipulate and outwit the other.",2007,113.0,6.524465869527277,908.0,10.113628,/mujUrk2diGe5vRCb3kdpHZeobRs.jpg,/qNen8x5gaikjIg9CFihgxYcJwQe.jpg
285,tt0449088,pirates of the caribbean: at world's end,Pirates of the Caribbean: At World's End,en,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",2007,169.0,6.757958469174458,4627.0,31.363664,/kPcHuPYqzkSo4bmPHtH82GaeEgX.jpg,/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg
298,tt0496806,ocean's thirteen,Ocean's Thirteen,en,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",2007,122.0,6.305675602503584,2040.0,12.16276,/nu9nyVoyHecM6Zj6nTeTRgv54mb.jpg,/pBsZs4zYUiUTemqbikTZ76iQRaU.jpg
1991,tt1028528,death proof,Death Proof,en,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.",2007,113.0,6.37772675111848,1359.0,13.412137,/c7k9ZZb1MoFzJeyjphKRMLHOgqU.jpg,/vtu6H4NWnQVqEp3aanUq3hNeeot.jpg
3021,tt0450385,1408,1408,en,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",2007,104.0,6.239060579960884,1372.0,9.196884,/yzltOpo9TzfgB7h7U7seIOYqcf5.jpg,/yE9MCW7ZNxSw5SC1TMqm51pMBIV.jpg
1571,tt0337978,live free or die hard,Live Free or Die Hard,en,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",2007,128.0,6.23294808071287,2122.0,14.886039,/aRqTPOPt8BOHE0ngppM9jnuuaeS.jpg,/31TT47YjBl7a7uvJ3ff1nrirXhP.jpg
1858,tt0418279,transformers,Transformers,en,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.",2007,144.0,6.479278368602915,4113.0,5.587707,/77P56ZcL8M9Cw7FIptMIGjhNJoj.jpg,/lkZ9gqCEjzX85lKR6Jjd1uGAXNp.jpg
675,tt0373889,harry potter and the order of the phoenix,Harry Potter and the Order of the Phoenix,en,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.",2007,138.0,7.234539040674657,5633.0,21.3643,/pkxPkHOPJjOvzfQOclANEBT8OfK.jpg,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg
2270,tt0486655,stardust,Stardust,en,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",2007,127.0,6.690899404196701,1215.0,14.784525,/6aYZjRsRCDGuzWbNo43Jsi2thh.jpg,/7zbFmxy3DqKYL2M8Hop6uylp2Uy.jpg
35,tt0462538,the simpsons movie,The Simpsons Movie,en,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",2007,87.0,6.64614547421212,2335.0,14.302911,/yajM2akz8QKOx0RdvN6OYaxe3GN.jpg,/s3b8TZWwmkYc2KoJ5zk77qB6PzY.jpg
2503,tt0440963,the bourne ultimatum,The Bourne Ultimatum,en,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",2007,115.0,7.02407160008848,2938.0,18.173269,/qiBILuWhv7ipF0pxiEqIJdkQzj8.jpg,/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg
8363,tt0829482,superbad,Superbad,en,"High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.",2007,113.0,6.7079874987301285,2152.0,16.205105,/giYuvpmpZbwkT3NtX4WdNYqGhxw.jpg,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg
5176,tt0381849,3:10 to yuma,3:10 to Yuma,en,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",2007,122.0,6.486299986866395,1210.0,18.079094,/raVVNqnc636Pc0F65NmrqpxI6Wi.jpg,/voMB69AsLnPNmtfbrBl0lbeFKDH.jpg
4347,tt0783233,atonement,Atonement,en,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",2007,123.0,6.777919527581663,1075.0,8.913338,/sCDWoyRutBPVHzVGB2nmXE8oxaX.jpg,/hMRIyBjPzxaSXWM06se3OcNjIQa.jpg
2252,tt0765443,eastern promises,Eastern Promises,en,A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.,2007,100.0,6.568176975239656,867.0,9.897909,/n8qBEB8gMTrtm8O0DTTw8xEiUcb.jpg,/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg
5915,tt0758758,into the wild,Into the Wild,en,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",2007,148.0,7.461401806562255,3139.0,15.423538,/mvyERNa0oNsBjbHqn5qSGMHk2FM.jpg,/2MSGZEE6XZd2r4ODNziwAw7Hpw0.jpg
4538,tt0838221,the darjeeling limited,The Darjeeling Limited,en,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray).",2007,91.0,6.511787510005904,876.0,6.493474,/fHFAfw5zS6ZkYx7lEyIuTM8d1zV.jpg,/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg
4771,tt0452623,gone baby gone,Gone Baby Gone,en,"When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons - they're not cops and they know the tough neighborhood in which they all live. As the case progresses, Kenzie and Gennaro face drug dealers, gangs and pedophiles. When they are about to solve the case, they are faced with a moral dilemma that tears them apart.",2007,113.0,6.633687856091353,1034.0,6.148516,/xcDiiWTFJ6T3D3qayL1DdlDeQz8.jpg,/rm3Dl8DWYGO3UQ3w2kju62L9rkn.jpg
4512,tt0443680,the assassination of jesse james by the coward robert ford,The Assassination of Jesse James by the Coward Robert Ford,en,"Outlaw Jesse James is rumored be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",2007,160.0,6.417818424519945,792.0,10.111313,/5r2BZajlRZqnOc6s2BS0aiFDcne.jpg,/2d1S6fJS80fvseg6mJE8eq5o7Kx.jpg
7347,tt0861739,elite squad,Tropa de Elite,pt,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",2007,115.0,6.651713161745626,519.0,10.759577,/tGb044NgQYQJr58fta5O3OB6SpQ.jpg,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg
4982,tt0765429,american gangster,American Gangster,en,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",2007,157.0,6.911583259747379,1527.0,9.644542,/qYx2AB7J3JsHA3xPfSMdLHRwDnc.jpg,/sX9idXDqRUxE5ffww3n3RV5gL55.jpg
6977,tt0477348,no country for old men,No Country for Old Men,en,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",2007,122.0,7.371977300645685,3083.0,15.565484,/kd9jFTTabg4xJpHDgxY0h8F9BzG.jpg,/bj1v6YKF8yHqA489VFfnQvOJpnc.jpg
5123,tt0426931,august rush,August Rush,en,"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.",2007,114.0,6.547382021504091,821.0,8.874048,/3hU0tavXwvqydaoV728O6NbNiLP.jpg,/oA6ZeICPINiS6YtD5WZeBaGVmuT.jpg
13363,tt0756683,the man from earth,The Man from Earth,en,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",2007,87.0,6.756728539520191,696.0,9.29906,/gt4EnUGbbGbNOX0q47YII3WxB48.jpg,/V086R82gNgWrotaXZFO4JhdgB1.jpg
5876,tt0884328,the mist,The Mist,en,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",2007,126.0,6.39036403949836,1438.0,8.435642,/3WrR2rYX7nHWnBhWHLZptsJ2bEj.jpg,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg
4523,tt0461770,enchanted,Enchanted,en,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",2007,107.0,6.328942761095726,1512.0,11.447798,/dOeaWGpouIaONuhRKOj2SrTEWe7.jpg,/8KCNzCArLlvLdQoHx6npua2VSVc.jpg
6479,tt0480249,i am legend,I Am Legend,en,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",2007,101.0,6.766910172163659,4977.0,11.379355,/aTLq0TMKdsmIy1ZyFM1LfPs326d.jpg,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
7326,tt0467406,juno,Juno,en,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",2007,96.0,6.724257349889598,2313.0,11.791591,/sRXMmeNHTSWRYdDz3zaHNyyPJ0u.jpg,/jNIn2tVhpvFD6P9IojldI3mNYcn.jpg
7350,tt0825232,the bucket list,The Bucket List,en,"Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",2007,97.0,6.5352977934347605,1138.0,9.070643,/lVrUhaURUHStrl3mr15zkKplavB.jpg,/idbNSe8zsYKQL97dJApfOrDSdya.jpg
13885,tt0408236,sweeney todd: the demon barber of fleet street,Sweeney Todd: The Demon Barber of Fleet Street,en,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",2007,116.0,6.656795630905298,1745.0,10.038401,/obYVvi6eD4rjFeC7g4uoZQPIh7F.jpg,/gAW4J1bkRjZKmFsJsIiOBASeoAp.jpg
7345,tt0469494,there will be blood,There Will Be Blood,en,"When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.",2007,158.0,7.290179551980394,1581.0,8.200627,/8LRcCJjbQI552BMCuGgYqph8USS.jpg,/fa0RDkAlCec0STeMNAhPaF89q6U.jpg
6023,tt0431308,p.s. i love you,P.S. I Love You,en,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,2007,126.0,6.49812489514939,1011.0,10.304881,/7JrXKA5vkyqITySzbx8iZB89ivk.jpg,/bZlRZKBOR6cC8L35BgGoh4hJ63F.jpg
8329,tt1038988,[rec],[REC],es,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,2007,78.0,6.541762274953599,954.0,8.504511,/xfrguTH6maYiGsC8FXiQ9N3lZXw.jpg,/pqINeili6YJBlr8X6u7LdEzW6Yg.jpg
